상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,TRDAR_CD,총_유동인구_수,야간_유동인구_17_24,야간_비율,주말_평균,주중_평균,주말_프리미엄,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,총_매출,총_상주인구,평균_소득,총_인구,인당_매출효율,야간_매출효율,주류친화_지수,타겟연령_비율,성비_균형도,야간_유동인구_17_24_점수,총_매출_점수,주류친화_지수_점수,한식_월매출,한식_월건수,한식_주중매출,한식_주말매출,한식_월요일,한식_화요일,한식_수요일,한식_목요일,한식_금요일,한식_토요일,한식_일요일,한식_점포수,T1_야간유동인구,T2_한식매출밀도,C1_경쟁밀도,C2_상권활성도,E1_주류친화지수,T1_점수,T2_점수,C1_점수,C2_점수,E1_점수,곱창집_적합도_점수
A,골목상권,3110767,도림동주민센터,190819,445634,11560,영등포구,11560585,도림동,27268,3110767,216424,64503,0.2980399585997856,32950.5,30104.6,1.0945337257429095,104912,111512,38894,50525,35574,60134174.0,36684.0,2419231.0,253108.0,237.58306335635385,932.2694138257136,0.2166374654570352,0.5775376113554874,0.9695043063615864,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64503,0.0,1.0,60134174.0,0.29803858149474416,2.558328160726928,0.0,100.0,0.005771357195351889,70.65953843124504,27.834317994921886
A,골목상권,3110600,신월7동주민센터,185402,447045,11470,양천구,11470611,신월7동,158307,3110600,446069,138368,0.3101941627864747,68110.5,61969.6,1.0990953628876097,214475,231593,45521,58065,64725,4033638996.0,197888.0,2123253.0,643957.0,6263.832827347168,29151.53067183164,0.2257546428269286,0.3773205490630373,0.9616247710555992,3.0,3.0,5.0,669522330.0,17905.0,440532702.0,228989628.0,70457305.0,81539938.0,96514281.0,93596894.0,98424284.0,133431639.0,95557989.0,1.0,138368,4838.672896385751,0.5,4033638996.0,0.1612390783540739,5.487973442219177,0.001076368303166983,0.0,0.3871271507448754,38.22685907454947,5.527416104808223
A,골목상권,3110466,구산역 2번,192764,456543,11380,은평구,11380625,역촌동,102377,3110466,962600,281272,0.2922002908788697,144808.5,134596.4,1.0758720144075176,437233,525366,130318,149727,148411,1246169994.0,181292.0,2418977.0,1143892.0,1089.4122819287136,4430.480083335704,0.2056689802903288,0.4451028464575109,0.90844275919385,4.0,2.0,4.0,287122329.0,6707.0,188423528.0,98698801.0,34802293.0,42522699.0,41040489.0,33533271.0,36524776.0,64846364.0,33852437.0,1.0,281272,1020.795913578623,0.5,1246169994.0,0.15305831944954126,11.155854431948661,0.00022707721495270452,0.0,0.11960074751344418,36.287349614691955,6.993488172484549
A,골목상권,3110467,은평요양병원,192861,458363,11380,은평구,11380551,갈현1동,59339,3110467,280259,88226,0.3148016656021751,42417.5,39084.8,1.0852684419518583,131234,149026,39084,44832,41071,5745736320.0,54988.0,2605069.0,335247.0,17138.815022953226,65125.20481490717,0.2229883761420484,0.4459696209577569,0.9365158656813876,2.0,4.0,5.0,1941739872.0,43240.0,1339832624.0,601907248.0,257612976.0,286829755.0,289586297.0,218626557.0,287177039.0,429497825.0,172409423.0,1.0,88226,22008.454010677004,0.5,5745736320.0,0.14142119313725515,3.499233528801667,0.004895805690129549,0.0,0.5514451175969705,33.5283981736795,4.486550595070528
A,골목상권,3110514,서대문우체국,194063,451114,11410,서대문구,11410585,신촌동,91935,3110514,720446,224738,0.3119428798272181,105583.0,101856.2,1.0365888379892436,339202,381247,351381,121959,63638,591017487.0,90748.0,3168541.0,811194.0,728.5772416955747,2629.8066504107005,0.2018012630920283,0.7453410803863163,0.941640317247927,4.0,2.0,4.0,176694374.0,8829.0,128962168.0,47732206.0,25263989.0,24193542.0,26988001.0,27453287.0,25063349.0,25933807.0,21798399.0,1.0,224738,786.2203444884956,0.5,591017487.0,0.11545790180335967,8.913594006254723,0.00017489561213045814,0.0,0.056722705232073886,27.37297301829118,5.419927633393378
A,골목상권,3110650,우장산힐스테이트,185747,450632,11500,강서구,11500615,우장산동,18832,3110650,66189,20224,0.3055492604511323,9780.5,9326.0,1.0487347201372508,29932,36259,7215,7582,10421,989145611.0,38812.0,3217713.0,105001.0,9420.344672907877,48909.4942147943,0.2028234443255797,0.3809998640257445,0.9044100983547116,1.0,2.0,4.0,611242522.0,17392.0,429123117.0,182119405.0,84566133.0,77437211.0,99398375.0,78940275.0,88781123.0,85669349.0,96450056.0,1.0,20224,30222.12716934487,0.5,989145611.0,0.1296728299529447,0.8021274781411933,0.006722946650033506,0.0,0.09493291849815033,30.743074489199916,3.330866366799581
A,골목상권,3110651,화원중학교,185784,448561,11500,강서구,11500540,화곡1동,142874,3110651,586313,183110,0.3123075899732737,88082.0,82029.4,1.073785740234599,270716,315597,71646,98159,93237,5477510748.0,268848.0,2382209.0,855161.0,6405.239186539143,29913.771765605376,0.2168988500778037,0.4486375024944014,0.9234521492786276,3.0,4.0,4.0,448147576.0,9768.0,318574438.0,129573138.0,60323970.0,69965361.0,55870954.0,56638199.0,75775954.0,85213648.0,44359490.0,1.0,183110,2447.409363719274,0.5,5477510748.0,0.12702401948696757,7.262537703838702,0.0005444290036528822,0.0,0.5257022582215415,30.115089602212734,5.269261717357029
A,골목상권,3110652,양천향교역 2번,185848,452384,11500,강서구,11500603,가양1동,98467,3110652,357639,100245,0.2802966119466836,49701.5,51647.2,0.962327096144612,171188,186451,53698,81250,54001,1494403652.0,85004.0,2966100.0,442643.0,3376.092363371837,14907.51311287346,0.1531088056258549,0.528323253336465,0.9573228870453168,2.0,2.0,2.0,838518314.0,28170.0,641948117.0,196570197.0,117487361.0,110209102.0,114932671.0,163737008.0,135581975.0,114231715.0,82338482.0,1.0,100245,8364.606208726533,0.5,1494403652.0,0.08582906453703575,3.9759330026831448,0.001860716188993077,0.0,0.14342488964312275,20.348513450026054,3.249610158301265
A,골목상권,3110799,영등포본동주민센터,192045,445993,11560,영등포구,11560515,영등포본동,29319,3110799,157407,48012,0.3050182012235796,24914.0,21516.0,1.1579289830823574,79678,77729,19864,26342,25527,69034169.0,28152.0,2375409.0,185559.0,372.0335257249716,1437.8523910688994,0.2461825139670907,0.4557167089138348,0.987618085599751,1.0,1.0,5.0,69034169.0,2170.0,58834231.0,10199938.0,10557576.0,9318564.0,5329623.0,8157558.0,25470910.0,8643196.0,1556742.0,1.0,48012,1437.822443921438,0.5,69034169.0,0.05287988260615711,1.9042595174305268,0.0003198452421479292,0.0,0.0066255312325947694,12.536860424278244,1.8260376886524088
A,골목상권,3110800,영등포동성당,192062,446868,11560,영등포구,11560535,영등포동,33962,3110800,162927,40233,0.2469388130880701,21476.5,23994.6,0.8950555541663542,85011,77915,46911,54827,25347,259441445.0,36924.0,3022176.0,199851.0,1298.174364901852,6448.473765317029,0.1061855095193837,0.7800119071731512,0.9564467522264573,1.0,1.0,1.0,135962651.0,4525.0,118369495.0,17593156.0,22525867.0,19132573.0,27373042.0,26261218.0,23076795.0,14185080.0,3408076.0,1.0,40233,3379.297385296018,0.5,259441445.0,0.03670207942178533,1.5957275923682075,0.0007517285566512733,0.0,0.024899805730652282,8.701396907755653,1.3527808714847882
A,골목상권,3110801,신풍역 6번(신길6동공영주차장),192138,444787,11560,영등포구,11560680,신길6동,14185,3110801,34675,9465,0.2729632299927902,5252.0,4833.8,1.086515784682858,15197,19476,3137,4653,7523,,7276.0,2467358.0,41951.0,,,0.1983842518688173,0.4416149963950973,0.8765969718817592,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9465,0.0,1.0,0.0,0.27295535817279964,0.37540232301257886,0.0,100.0,0.0,64.71276142872566,26.58389683977634
A,골목상권,3110802,신길동홍어거리,192263,445659,11560,영등포구,11560660,신길4동,44973,3110802,592040,167870,0.2835450307411661,82813.0,85283.0,0.9710376042118594,292968,299071,63655,82801,104174,576737585.0,57932.0,2412832.0,649972.0,887.3268156166728,3435.620331208673,0.1585420601294434,0.4233328829133166,0.9896915748935884,3.0,2.0,2.0,191595055.0,2499.0,116811166.0,74783889.0,24787820.0,23179007.0,21615473.0,23620019.0,23608847.0,41837346.0,32946543.0,1.0,167870,1141.323129069345,0.5,576737585.0,0.1815285740009151,6.6580864198755005,0.0002538886314714968,0.0,0.05535219642361133,43.037130248900226,6.309505252474082
A,골목상권,3110601,신월1동우편취급국,185551,447619,11470,양천구,11470560,신월1동,220158,3110601,1343378,389636,0.2900419688278355,199364.0,188930.6,1.0552234524211537,669937,673441,143881,216165,228648,3804277268.0,287508.0,2257008.0,1630886.0,2332.644506115081,9763.669855968134,0.1961145622651627,0.4382191758388182,0.9973916500046895,5.0,3.0,3.0,1715458580.0,43649.0,1109237358.0,606221222.0,214999995.0,211774698.0,196321029.0,208702690.0,277438946.0,320892440.0,285328782.0,1.0,389636,4402.709650264221,0.5,3804277268.0,0.15851383362762203,15.453804493325851,0.0009793877819539217,0.0,0.3651142357719161,37.58075301164477,8.449228631473508
A,골목상권,3110602,신월시영아파트중문,185660,446618,11470,양천구,11470611,신월7동,61404,3110602,176266,57226,0.3246570524094266,26164.5,24787.2,1.0555649690162665,84051,92214,18174,24998,27027,526510832.0,59588.0,1979011.0,235854.0,2232.359137432479,9200.552755740398,0.2170202190521626,0.3982560448413194,0.9536893104739428,2.0,2.0,4.0,14863259.0,694.0,10208542.0,4654717.0,1163968.0,2169611.0,1154056.0,2520362.0,3200545.0,2709433.0,1945284.0,1.0,57226,259.7245880441051,0.5,526510832.0,0.1480307672106827,2.2697066388502734,5.777603076508726e-05,0.0,0.05053170063820798,35.095408226247976,4.198047013383302
A,골목상권,3110603,지향초등학교,185868,445909,11470,양천구,11470640,신정3동,60198,3110603,94217,27488,0.2917520192746532,13734.0,13350.2,1.0287486329792812,44502,49715,9767,11937,14706,2713147199.0,13928.0,2714458.0,108145.0,25088.050293587312,98702.96853172292,0.1865506647565044,0.3864483055074986,0.9446702824331066,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27488,0.0,1.0,2713147199.0,0.2917489227111592,1.0902333919672234,0.0,100.0,0.260393393097866,69.1683744876065,27.282966475315497
A,골목상권,3110660,등촌3동주민센터,186507,450988,11500,강서구,11500535,등촌3동,151533,3110660,885572,277481,0.3133353358055584,125906.0,126752.2,0.993323981753374,407781,477789,111597,147861,143166,18339855376.0,75776.0,2772852.0,961348.0,19077.228408443145,66094.09428393295,0.1853307941846846,0.4546485209559471,0.920946010036451,4.0,5.0,3.0,1678300864.0,46235.0,1096979581.0,581321283.0,199017805.0,186734300.0,216598415.0,226689958.0,267939103.0,308664824.0,272656459.0,1.0,277481,6048.323365119179,0.5,18339855376.0,0.16604529112258032,11.005495191954928,0.0013454564292579812,0.0,1.7601614730085196,39.3663248917662,7.502641631821691
A,골목상권,3110778,구로디지털단지역 4번,191373,443246,11560,영등포구,11560710,대림2동,204978,3110778,1201068,354241,0.2949383382123243,182246.0,167315.0,1.089238860831366,590893,610176,174420,233771,211897,7803676045.0,180944.0,2325145.0,1382012.0,5646.605127162427,22029.285274714108,0.212658547259941,0.5162805103457923,0.983945122174598,4.0,4.0,4.0,486121261.0,11948.0,305641432.0,180479829.0,60079228.0,51959034.0,56781625.0,62602608.0,74218937.0,97847174.0,82632655.0,1.0,354241,1372.2857848589383,0.5,7803676045.0,0.1741595578170174,14.04996242010554,0.0003052665376103634,0.0,0.7489551929740637,41.29007025540818,8.456415347152992
A,골목상권,3110779,대림갑을명가아파트,191416,444092,11560,영등포구,11560700,대림1동,13131,3110779,123650,35970,0.2909017387788111,18407.0,17367.2,1.0598714818738773,57452,66198,12666,15962,19146,77236212.0,13108.0,2547066.0,136758.0,564.7655859255034,2147.2396997497913,0.1984896360168375,0.3863647391831783,0.929268095430651,1.0,1.0,4.0,71396686.0,1228.0,49495677.0,21901009.0,9531131.0,7034828.0,9467649.0,7666119.0,15795950.0,11341186.0,10559823.0,1.0,35970,1984.8401768090962,0.5,77236212.0,0.12871811485491388,1.4266478139210206,0.0004415299605735821,0.0,0.007412719560560088,30.516728867026206,3.4808895213031543
A,골목상권,3110611,신정역 1번,187335,447451,11470,양천구,11470650,신정4동,105248,3110611,1331755,405749,0.3046724059605558,190411.5,190186.8,1.0011814700073822,634030,697726,186915,207584,215035,1039740733.0,204044.0,2554146.0,1535799.0,677.0031319202578,2562.5219852667537,0.1832760315792863,0.4576922932521372,0.9521713828744776,5.0,2.0,3.0,176685517.0,7258.0,135832486.0,40853031.0,31987545.0,17226930.0,29931926.0,20093186.0,36592899.0,37518826.0,3334205.0,1.0,405749,435.4541392483056,0.5,1039740733.0,0.09163332336006937,16.092880840996393,9.686726980859569e-05,0.0,0.09978876837486779,21.724597872768047,7.0153165716494055
A,골목상권,3110784,신대림초등학교,191504,443609,11560,영등포구,11560700,대림1동,37357,3110784,189801,57726,0.3041395988429987,28851.5,26419.4,1.092057351794515,93739,96063,21387,24700,33823,202437451.0,44344.0,2318860.0,234145.0,864.5815669777274,3506.8678065343174,0.2193067000236051,0.4210199103271321,0.9877555966512296,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57726,0.0,1.0,202437451.0,0.3041379964383937,2.289537717720457,0.0,100.0,0.0194288665117034,72.10559901325902,27.90033554661879
A,골목상권,3110785,영등포푸르지오아파트,191520,445527,11560,영등포구,11560585,도림동,109702,3110785,1210461,365325,0.3018065018203808,188924.5,166522.4,1.1345290483442467,564881,645581,140657,177919,186334,2656676517.0,150708.0,2354835.0,1361169.0,1951.760962084796,7272.090650790392,0.2348955204299271,0.4171220716735194,0.9333311853913508,4.0,3.0,5.0,237064928.0,8997.0,147128675.0,89936253.0,29110824.0,17166373.0,28836505.0,33271398.0,38743575.0,55983701.0,33952552.0,1.0,365325,648.9133759984234,0.5,2656676517.0,0.18448697100090522,14.489577776499777,0.000144351520423607,0.0,0.25497363831937464,43.73851248427155,8.7590067150051
A,골목상권,3110617,등촌역 4번,188071,449651,11470,양천구,11470530,목3동,57686,3110617,500985,167319,0.333980059283212,77535.5,69183.4,1.12072404651983,231124,269861,60664,87793,82723,140052120.0,102648.0,2551950.0,603633.0,232.01534707347017,837.0365589084324,0.2486776541778592,0.4614509416449594,0.9226783237023064,3.0,1.0,5.0,14789456.0,581.0,10755969.0,4033487.0,2955471.0,1998576.0,2398289.0,1901674.0,1501959.0,872105.0,3161382.0,1.0,167319,88.39024623475974,0.5,140052120.0,0.1252422489511895,6.6362325709605585,1.9662511063164728e-05,0.0,0.013441455277764126,29.692664146363857,4.962157319843984
A,골목상권,3110618,강서고등학교,188103,448419,11470,양천구,11470540,목4동,123264,3110618,1618653,446376,0.2757700384208351,241724.0,227040.8,1.0646720765606887,763183,855469,213499,214822,259592,1517182425.0,275068.0,2552243.0,1893721.0,801.1647043043828,3398.888885155116,0.1913308536767765,0.4249910264893093,0.942985927187606,5.0,2.0,3.0,309804704.0,8062.0,207024249.0,102780455.0,51428438.0,30976173.0,37429081.0,34841622.0,52348935.0,56166631.0,46613824.0,1.0,446376,694.0427127741797,0.5,1517182425.0,0.13691030296850457,17.704235323514304,0.00015439059284874567,0.0,0.14561107474736706,32.458947984917344,8.579045654406343
A,골목상권,3110619,목4동주민센터,188148,448006,11470,양천구,11470540,목4동,39755,3110619,379188,116567,0.3074121543930715,57780.5,52725.2,1.0958801483920404,172866,206322,53339,50042,61688,1227680795.0,59908.0,2755402.0,439096.0,2795.9279861351506,10531.975559120508,0.222799351992659,0.4353223203265926,0.9117693597898668,3.0,2.0,5.0,45263776.0,937.0,31833155.0,13430621.0,4423066.0,4197069.0,8975271.0,3680507.0,10557242.0,13430621.0,0.0,1.0,116567,388.30361677304234,0.5,1227680795.0,0.1296989075015082,4.623298741321424,8.637858231991579e-05,0.0,0.11782625283617561,30.74925700267073,4.479610855234506
A,골목상권,3110632,방화역 3번,183317,452821,11500,강서구,11500630,방화1동,70905,3110632,337185,105389,0.3125554220976615,48703.0,47956.2,1.0155725432790756,164800,172385,30207,47694,56546,5473885862.0,66160.0,2557406.0,403345.0,13571.225283566178,51939.82163223866,0.1937622705702271,0.3987336328721622,0.9775049305277518,2.0,4.0,3.0,1861489209.0,34784.0,1298094064.0,563395145.0,253012159.0,213852232.0,213445505.0,243940320.0,373843848.0,291741283.0,271653862.0,1.0,105389,17662.863734699687,0.5,5473885862.0,0.13565402552336384,4.179955142099596,0.003929124178116933,0.0,0.5253543610025919,32.1611074034395,4.549882718168747
A,골목상권,3110633,개화산역 1번,183234,452598,11500,강서구,11500640,방화2동,21731,3110633,70592,24292,0.3441183136899365,11015.0,9712.8,1.1340705049007496,33878,36714,6099,10474,11631,1433764071.0,18912.0,2636728.0,89504.0,16018.994357794065,59022.0678000988,0.2600991901742617,0.3995353581142339,0.9598254759746148,1.0,2.0,5.0,889925140.0,24053.0,652696826.0,237228314.0,124875296.0,122206463.0,133199203.0,114409747.0,158006117.0,175588544.0,61639770.0,1.0,24292,36632.98645700407,0.5,1433764071.0,0.12507100989030379,0.9634731358290085,0.008149049608647287,0.0,0.13760502618033577,29.652066472925405,3.2769266043704555
A,골목상권,3110634,송정역 3번,183513,450893,11500,강서구,11500620,공항동,238960,3110634,1641635,460350,0.2804216528034551,241179.0,231855.8,1.0402112002373889,829912,811724,222368,287330,269306,12452257757.0,357820.0,2532635.0,1999455.0,6227.825961074393,27049.544383621156,0.1843374717770286,0.4745293564038291,0.9889208015179988,5.0,4.0,3.0,1624309336.0,42771.0,1248346899.0,375962437.0,229929143.0,211460870.0,252955279.0,250792152.0,303209455.0,199008888.0,176953549.0,1.0,460350,3528.4149181819957,0.5,12452257757.0,0.08445404401186105,18.2584743157782,0.0007848999218751586,0.0,1.1951012647856163,20.02252103939567,7.659255813371338
A,골목상권,3110661,강서새말어린이공원,186545,450313,11500,강서구,11500591,화곡6동,38920,3110661,260872,76701,0.2940177558342788,40418.5,36007.4,1.122505373895366,118505,142367,35731,44850,45096,32037804.0,62948.0,2586600.0,323820.0,98.93707615341856,417.6973442328001,0.2254128030587136,0.4817573369315219,0.9085298537213652,2.0,1.0,5.0,10029922.0,498.0,9080865.0,949057.0,1804764.0,1338015.0,1083896.0,1752902.0,3101288.0,949057.0,0.0,1.0,76701,130.7648040468306,0.5,32037804.0,0.03072821839653728,3.0421271608439313,2.908877976665547e-05,0.0,0.0030748175012543367,7.285102881058056,1.6416169311791147
A,골목상권,3110662,까치산역 1번,186666,448383,11500,강서구,11500593,화곡8동,230187,3110662,1887091,541852,0.2871361264507117,287378.5,262466.4,1.094915387264808,842234,1044859,261478,287135,318412,4026217016.0,554140.0,2411767.0,2441231.0,1649.256877370474,7430.473664395444,0.2102478307763501,0.4594505511392932,0.8926257398291868,5.0,3.0,4.0,560387320.0,11925.0,373705335.0,186681985.0,71870623.0,65327390.0,68426991.0,67085543.0,100994788.0,100872317.0,85809668.0,1.0,541852,1034.2054394826641,0.5,4026217016.0,0.14343684386944414,21.491019495933635,0.00023006017928046214,0.0,0.3864148287018927,34.00627237929669,9.905952826059863
A,골목상권,3110718,한국SGI본부,190345,444894,11530,구로구,11530560,구로5동,113693,3110718,1070765,343172,0.3204923582672201,156204.0,151671.6,1.029882984026014,507366,563400,207197,229335,170322,13625971191.0,121012.0,2637588.0,1191777.0,11433.322837242202,39705.95267387782,0.2042486085707376,0.5667480726396549,0.9476691897848736,4.0,5.0,4.0,6476393382.0,105508.0,4483917258.0,1992476124.0,759793930.0,729968955.0,799670307.0,893864070.0,1300619996.0,1244920310.0,747555814.0,1.0,343172,18872.094780183757,0.5,13625971191.0,0.14241404085680812,13.610941996077413,0.004198119003027858,0.0,1.3077480182372738,33.76378434832938,7.65687276614251
A,골목상권,3110745,독산동정훈단지,191510,440729,11545,금천구,11545620,독산2동,79548,3110745,401586,126390,0.3147271070206631,61701.0,55637.4,1.1089842444111335,199942,201644,45442,61373,61797,4765574414.0,127756.0,2183058.0,529342.0,9002.826932304635,37705.312239892395,0.2324299619768512,0.4198652343458188,0.995761804445374,3.0,4.0,5.0,235239657.0,10457.0,173032838.0,62206819.0,23533023.0,38722332.0,38468648.0,34418144.0,37890691.0,38603633.0,23603186.0,1.0,126390,1861.2057583213996,0.5,4765574414.0,0.11314686770843237,5.012900116805055,0.0004140273432050801,0.0,0.4573744071752571,26.82506877841909,4.255086580795515
A,골목상권,3110746,금천금빛공원(은행나무사거리서측),191548,439156,11545,금천구,11545670,시흥1동,57787,3110746,216535,70130,0.3238737386565682,33690.0,29831.0,1.129362073011297,106455,110079,30616,32920,33096,1899942300.0,74748.0,2223469.0,291283.0,6522.667989549682,27091.719663482105,0.2460690723984597,0.4462650379846214,0.9832636756182604,2.0,3.0,5.0,1680821107.0,36572.0,1016119611.0,664701496.0,150556610.0,205772014.0,175815974.0,195432757.0,288542256.0,382274263.0,282427233.0,1.0,70130,23966.877800116923,0.5,1899942300.0,0.21186321195362326,2.781507122331976,0.005331459295211194,0.0,0.18234632546642143,50.22892235000136,5.886029185343495
A,골목상권,3110747,석수역 1번 출입구,191566,437249,11545,금천구,11545690,시흥3동,72218,3110747,139496,44609,0.3197869472959798,20355.5,19756.6,1.030313920411407,68949,70547,17230,27327,19715,1505838732.0,43620.0,2588584.0,183116.0,8223.414294763974,33756.38844179425,0.2039977365421506,0.4607443941044905,0.988544474393531,1.0,2.0,4.0,908982770.0,19221.0,634336401.0,274646369.0,90407448.0,121003399.0,129147789.0,113835053.0,179942712.0,185095079.0,89551290.0,1.0,44609,20376.21093925129,0.5,1505838732.0,0.13845602170086405,1.7692891946400562,0.004532711357702393,0.0,0.14452236761359297,32.8254098423899,3.8361392756124717
A,골목상권,3110675,화곡4동주민센터,187674,448535,11500,강서구,11500570,화곡4동,164488,3110675,1786260,492735,0.2758473010647946,255763.0,254947.0,1.003200665236304,825278,960982,245735,279020,296265,1638915088.0,336064.0,2518546.0,2122324.0,772.2266194982482,3326.159270195947,0.1667886467333983,0.4596307368468196,0.9240289767447069,5.0,2.0,2.0,238457606.0,4597.0,157694102.0,80763504.0,29754406.0,23268873.0,27849075.0,34094936.0,42726812.0,45621515.0,35141989.0,1.0,492735,483.9459791856085,0.5,1638915088.0,0.14127593855998763,19.542933294200004,0.00010765433489616275,0.0,0.15729432627942266,33.493960949702405,9.23589714575588
A,골목상권,3110676,등촌역 7번,187709,450057,11500,강서구,11500530,등촌2동,73721,3110676,233047,64293,0.2758799727093676,32395.5,33651.4,0.9626791158763084,106352,126696,31259,52673,39273,307381419.0,144496.0,2871171.0,377543.0,814.1626755098094,4780.9468993514065,0.1505996299761438,0.5286701824095569,0.9127043042819688,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64293,0.0,1.0,307381419.0,0.27587878891902096,2.5499991076014505,0.0,100.0,0.029500828667957155,65.40585379994724,27.310010236575355
A,골목상권,3110677,등촌역 1번,188138,450469,11500,강서구,11500520,등촌1동,46900,3110677,268599,78300,0.2915126266292875,37747.0,38621.0,0.9773698247067656,119376,149225,37279,65785,46343,1245538709.0,66252.0,3278997.0,334851.0,3719.680422038459,15907.263205619412,0.1658555058602787,0.5562455556424261,0.888871514785982,2.0,2.0,2.0,776994144.0,12033.0,569597694.0,207396450.0,122607459.0,125439915.0,116359703.0,91040122.0,114150495.0,136276438.0,71120012.0,1.0,78300,9923.17012554118,0.5,1245538709.0,0.1061423872096707,3.105546951070779,0.0022074205094632917,0.0,0.11954016014714781,25.164433579744706,3.466590322445142
A,골목상권,3110678,염창무학아파트,189066,450086,11500,강서구,11500510,염창동,27977,3110678,166810,50513,0.3028175768838799,25218.0,23275.2,1.0834708187255104,76602,90209,17490,36477,29936,466840089.0,51344.0,3397418.0,218154.0,2139.9565857146786,9241.979074693643,0.2150788736205321,0.5029854325280259,0.918428151789461,2.0,1.0,4.0,443328606.0,6096.0,330392634.0,112935972.0,76613016.0,47552734.0,60567470.0,68342831.0,77316583.0,108786197.0,4149775.0,1.0,50513,8776.351229362157,0.5,466840089.0,0.10350954908677489,2.003454573939186,0.0019523093383316198,0.0,0.04480482107775965,24.54023544541261,3.062268717219264
A,골목상권,3110679,염창역 2번,189142,449876,11500,강서구,11500510,염창동,69101,3110679,200002,58372,0.2918570814291857,30608.0,27757.2,1.1027048837779023,92325,107677,31286,47497,37114,1445472624.0,45416.0,3413529.0,245418.0,5889.839473877221,24763.116288631536,0.2161962023686724,0.5794792052079479,0.923240767592324,2.0,2.0,4.0,560120686.0,28415.0,389095580.0,171025106.0,57861721.0,76642335.0,76013117.0,89650300.0,88928107.0,98159599.0,72865507.0,1.0,58372,9595.543932982715,0.5,1445472624.0,0.12828374683966112,2.3151594716207344,0.0021345396893482096,0.0,0.13872875063032503,30.413748094157384,3.7572655984188446
A,골목상권,3110680,온수역 5번(온수산업단지),183950,443756,11530,구로구,11530790,수궁동,136117,3110680,228560,70857,0.3100148757437871,31613.5,33066.6,0.9560553549503124,110844,117717,23490,34819,40185,2317385258.0,75212.0,2536185.0,303772.0,7628.69934687858,32705.09982076577,0.1684310674263972,0.4309327966398319,0.9699291214560728,2.0,3.0,2.0,906964314.0,22547.0,675082993.0,231881321.0,155953578.0,103022234.0,107912710.0,131202842.0,176991629.0,175787532.0,56093789.0,1.0,70857,12799.744757119874,0.5,2317385258.0,0.10648519566862481,2.8103415110092236,0.0028473178163133366,0.0,0.22241027345217537,25.24570724357219,3.401746548131891
A,골목상권,3110689,오류동역 3번,186094,444250,11530,구로구,11530770,오류1동,115792,3110689,954169,293754,0.3078637012940056,148315.0,131508.0,1.1278021108981964,445839,508330,161632,159671,134643,2242219558.0,137932.0,2291258.0,1092101.0,2053.1247183181777,7632.983918516854,0.2358390651356819,0.4778461677124283,0.9345074090648512,4.0,3.0,5.0,413478552.0,8837.0,268012609.0,145465943.0,47119349.0,47503201.0,52713769.0,48059639.0,72616651.0,80002969.0,65462974.0,1.0,293754,1407.5626014876343,0.5,2242219558.0,0.16709526091837712,11.650917484863928,0.00031311390569431144,0.0,0.2151962705868718,39.61525367395831,7.489158331919464
A,골목상권,3110690,오류2동버들시장,186120,443658,11530,구로구,11530780,오류2동,163596,3110690,1434219,426375,0.29728723437634,215074.5,200814.2,1.0710124084850572,660032,774187,208253,252871,213217,9776400089.0,211156.0,2414608.0,1645375.0,5941.745856719593,22929.11190618587,0.2067773040198268,0.4701799376524784,0.9204061583342572,5.0,4.0,4.0,2881880837.0,66717.0,1793084661.0,1088796176.0,355365453.0,321145936.0,306032533.0,367557220.0,442983519.0,572634013.0,516162163.0,1.0,426375,6759.01278918138,0.5,9776400089.0,0.18051851395100857,16.910952506549215,0.0015035501020143978,0.0,0.9382867219276845,42.79766334311812,9.494170982091234
A,골목상권,3110691,개봉중학교,186250,444792,11530,구로구,11530740,개봉1동,78095,3110691,483866,141403,0.2922358669549007,73449.0,67393.2,1.0898577304535175,227676,256190,51403,53211,65645,2743086517.0,129128.0,2272707.0,612994.0,4474.899455785864,19399.06873970142,0.2112846123543474,0.3518722125547155,0.9410704616567396,3.0,3.0,4.0,999060526.0,17337.0,604738758.0,394321768.0,125112370.0,119407332.0,113498850.0,114942059.0,131778147.0,230085471.0,164236297.0,1.0,141403,7065.291830499845,0.5,2743086517.0,0.19055290264385594,5.608348090961193,0.0015716822239947475,0.0,0.26326680910858946,45.17663478339389,6.240050847550034
