source,title,description,pub_date,prices,districts,sentiment
blog,검단신도시 맛집 아라동 술집 곱창 맛집 검단신도시 일품곱창... ,"곱창 1 <b>대창</b> 1 주문완료!! 추후에 볶음밥까지 주문했다. 주문하고 잠시뒤에 초벌된 곱창과 <b>대창</b>이 나왔다! 통통한 염통과 통통한 <b>대창</b> 그리고 곱이 꽉찬 곱창과 숙주,마늘,양파,버섯이 올라가져 있고 떡사리도... ",,[],[],neutral
blog,시리도록 눈부시다는 것도 덧붙입니다.,❤️ 느끼할까봐 걱정했던 <b>대창</b>덮밥이었는데 진짜 하나도 안 느끼하고 살짝 매콤해서 오히려 계속 계속... ㅎ #네일밈 #두찜실비한우<b>대창</b> 김치가 너무 맛있었던 두찜! <b>대창</b>은 연속으로 계속 먹으면 느끼했는데... ,,[],[],positive
blog,서울 마포 분위기 좋은 홍대이자카야 분좋홍 청월당 홍대데이트,"A 8종+나베(모츠나베 얼큰) 50,000원 그리고 모츠나베 얼큰 진짜 <b>대창</b>.. 한가득 들어있다... 맛잇게 데워진 <b>대창</b>이 한가득 ㅠㅠㅠㅠ A 8종+나베(모츠나베 얼큰) 50,000원 A 8종+나베(모츠나베 얼큰) 50,000원 세트... ",,"['50,000', '50,000', '50,000']",['홍대'],positive
blog,[수원 인계동] 나혜석거리 무한리필 양<b>대창</b> 숯불구이 광명 <b>대창</b>집,곱친자로서 내가 안 가볼 수 없지 ✅️광명<b>대창</b>집 주소:경기 수원시 팔달구 인계동 1120 수원 시청역... <b>대창</b>. .막창. .도래창.. 등등 무한이라니 입에 립글로스 안 발라도 되겠어요 곱창 기름으로 곱슬리즈. ..... ,,[],[],neutral
blog,대구 교동 술집 이자카야 맛집 분위기 좋은 교동낙원,［ <b>대창</b>전골 ］+ 우동사리추가 게내장파스타 교동낙원 탕요리는 순한맛 / 중간맛 / 매운맛 3가지 중에 선택이 가능한데요 저는 매운걸 좋아하는 1인으로써 #모츠나베 ( #<b>대창</b>전골 ) 메뉴는 매운맛으로 선택을해... ,,[],[],positive
blog,"위트앤미트 <b>강남</b>점, <b>강남역</b> 가챠역, 하루에어 <b>강남</b>점... ","#<b>강남</b>쌀국수 #<b>강남역</b>쌀국수 ⏰ 영업시간 매일 11:30 ~ 23:30 입니당 ㅎㅎ #<b>강남역</b>9번출구 , #<b>강남역</b>10번출구... 대창과 <b>곱창</b>이 많이 들어있습니다 ㅎㅎ 배부르게 먹고 저희는 바로 #트리오드 로 갔습니다! 친구에게... ",,[],['강남역'],neutral
blog,인생네컷이 공짜인 <b>강남</b> 양대창 회식 맛집! &lt;청계숲양대창&gt;,"<b>강남</b> 양대창 맛집, 회식 맛집을 소개해드리려 왔습니다 :) <b>강남</b> 청계숲양대창 11:00-22:00 (금 22:20) 15:30-16:30 브레이크타임 21:00 라스트오더 (금 21:20) 0507-1370-9279 청계숲양대창 <b>강남</b>점은 <b>강남역</b> 4번 출구에서... ",,[],['강남역'],neutral
blog,소나기 내리던 날 <b>강남역 곱창</b>고에서 곱창전골로 든든한 점심... ,비 오는 날이면 더더욱 그 맛이 기억에 남는 곳이랍니다. #강남역맛집 #<b>강남역곱창</b> #곱창고 #곱창전골맛집 #비오는날맛집 #메밀국수맛집 #강남역회식장소 #<b>강남역곱창</b>고 #곱창전골 #강남곱창 #곱창맛집추천,,[],['강남역'],positive
blog,<b>강남역 곱창</b> 생각날 때 가볼 만한 곳 곱창고,ᄒᄒ <b>강남역 곱창</b> 생각날 때 곱창고 강남역점 가볼 만한 곳 글과 사진은 aridaily 외·내부 강남역은... 넘 배부르게 먹어서 사장님 제 배 찢어져요 위치 및 정보  서울 강남구 강남대로96길 11 1층  매일 11:00~01:00... ,,[],['강남역'],neutral
blog,<b>강남</b> <b>곱창</b>맛집 <b>곱창</b>고 <b>강남역</b>점~ <b>곱창</b>은 요리다 ; 가성비 넘치는... ,구 시티극장 인근의 강남 곱창맛집이자 <b>강남역 곱창</b> 전문 &lt;곱창고 강남역점&gt;에 다녀왔습니다. (대표번호 0507-1386-0001) 영업시간은 매일 11:00 ~ 01:00입니다. (라스트 오더 00:00) 주차는 인근 유료주차장을 이용해야... ,,[],['강남역'],neutral
blog,[25년6월] 먹는 즐거움의 소중함을 잊지말자 1탄 (제 식단을... ,"안뇽 6월임니다 식단 끝나면 용가훠궈랑 두끼랑 <b>곱창</b>이랑.. 뭐 쨌든 구냥 다 먹어야지ㅠ 고기도 먹고ㅠ... 프로티너 <b>강남역</b>점 늦게일어나서 아침은 패쓰~~~ 저기 첨 가본 샐러드집인데 넘무 내스탈임,, 특히... ",,[],['강남역'],neutral
blog,<b>강남역</b> 곱도리탕 진짜 잘하는 곳 역전포장마차 <b>강남</b>,"이어 <b>강남</b>까지 4호점이 탄생했다고 해서 방문후에 <b>강남역</b> 곱도리탕 진짜 잘하는 곳으로 츄천하려고... 양배추, 팽이버섯, 양파도 가득가득 들었고 대창과 <b>곱창</b> 두 가지가 순살닭고기랑 정말 잘 어울려요 감자와... ",,[],['강남역'],neutral
blog,[<b>강남</b>땀땀] <b>곱창</b> 가득 푸짐한 베트남 보양식 소<b>곱창</b> 쌀국수... ,얼마 전부터 쌀국수가 너무 먹고 싶어서 친구들과 퇴근 후 <b>강남역</b> 근처에서 급 약속! 살짝 웨이팅이... 소<b>곱창</b> 쌀국수! 쌀국수는 맵기 조절이 가능했는데 얼마나 매울지 몰라서 1단계로 했는데 살짝 아쉬운... ,,[],['강남역'],neutral
blog,"기부처 감동편지, 웃지네집들이, 안양벚꽃축제 헛걸음하고간... ",아니 집 냉장고 술한가득인게 너무 웃김ㅋㅋㅋㅋㅋㅋ 베로랑 <b>강남역</b>에서 만난날 왜 <b>강남역</b>이었지? 여튼... 피규어 뽑음 존맛탱 젤라또까지 먹어주구요! 또 걸어서 조금 먼 소<b>곱창</b> 맛집감ㅋ 이날 2만보 넘김,,[],['강남역'],positive
blog,<b>강남역</b> 곱도리탕 역전포장마차 가성비 술집 또간집 오픈런,"홍대에도 신촌에도 종각에도 있는데 이번에 <b>강남역</b>에 새로 생김! 물가 비싸기로 유명한 <b>강남</b>에 저렴이... 닭도리탕, <b>곱창</b>전골인데 깅밍 동생은 <b>곱창</b>을 못먹지만 곱도리탕을 너무 잘 먹었다. <b>곱창</b> 특유의... ",,[],"['강남역', '신촌', '홍대']",negative
blog,<b>강남역 곱창</b> 맛집 더막창스 구워주는 곱창집,구워주는 곱창집 안녕하세요 하리입니다 서울시 선정 10대 곱창막창맛집인 <b>강남역 곱창</b> 맛집 더막창스에 방문했어요 맛집에 진심이라서 일요일 저녁으로 먹었는데요! 강남역 고기집거리에 위치해 있어서... ,,[],['강남역'],neutral
blog,이유디자이너 신논현미용실 <b>강남</b>미용실추천 <b>강남역</b>미용실,헤어핀이나 <b>곱창</b>끈으로 포인트 주면 예쁨 2배  빠르게 묶고 나가기 좋은 데일리 스타일!... <b>강남</b>카페 #<b>강남역</b><b>강남</b>미용실 #<b>강남</b>미용실추천 #<b>강남</b>미용실 #서초미용실 #서초미용실추천 #제니레이어드... ,,[],['강남역'],positive
blog,<b>강남</b> 헌팅 술집/<b>강남</b>신나는술집/<b>강남역</b> 룸술집 5곳 리뷰,<b>강남</b> 헌팅 술집/<b>강남</b>신나는술집/<b>강남역</b> 룸술집 5곳 리뷰 <b>강남</b> 헌팅 술집/<b>강남</b>신나는술집/<b>강남역</b>... 감자탕 못지 않게 푸짐했던 순대<b>곱창</b>전골도 내용물이 실해 유난히 찐한 맛이었어요. 오징어모둠순대도 세... ,,[],['강남역'],neutral
blog,<b>강남역</b>소<b>곱창</b> 맛집 점심 혼밥도 가능한 진구<b>곱창</b>,진구곱창은 강남역 먹자골목으로 들어오면 금방 찾을 수 있어요 강남 근처 직장인분들에겐 이미 입소문이 자자한 <b>강남역곱창</b> 맛집 제가 확인해볼게요 츄릅 블루리본 선정 맛집이였네요 위생은 음식점의 기본... ,,[],['강남역'],neutral
blog,술을 마실수밖에없었던 음식들,‘ 금배<b>곱창</b> ’ 경기 구리시 검배로84번길 7 매일 15:30-1:00 031-557-5111 밤엔 아직 좀 선선하니까 야장이... #전집 #비오는날갈만한곳 #<b>강남</b>놀거리 #<b>강남역</b>맛집 #서울전집 #깻잎전 #음식점 #술집 #서울술집... ,,[],['강남역'],neutral
blog,"강남] 가성비 좋은 <b>강남역 곱창</b> 맛집, 곱창고 강남역점","곱창고 강남역점 서울 강남구 강남 대로 96길 11 1층 곱창고 2호선, 신분당선 강남역 11번 출구 172m... <b>강남역 곱창</b> 맛집 찾는 분들 아묻따 곱창고 강남역점 강추 드려요!!!! 네이버 예약 시 창고밥 서비스로... ",,[],['강남역'],positive
blog,밀렸다고도 할 수가 없고 그냥 장사 안합니다 수준,낙지랑 <b>곱창</b>이랑 새우가 한통속인거지 ; 짜고 친거잖아 이거 지금 ; 공짜 좋아하면 안된다고 어른들이... 이러심 <b>강남역</b> 한복판에서 미친듯이 집까지 경보로 사라집니다. (사고는 못쳐요. 내향인입니다.... ,,[],['강남역'],positive
blog,[돌판집 <b>강남</b>본점] 참숯 초벌 후 내어주시는 <b>강남역</b>삼겹살... ,"가면 <b>강남역</b> 고깃집 집합소임 돌판집 <b>강남</b>본점 서울 서초구 서초대로73길 40 <b>강남</b>오피스텔 101호 고기! 하면 종류가 엄~청 많고, <b>곱창</b>/막창 같은 내장류도 맛있지만 우리는 삼겹살을 가장 좋아한다. <b>강남역</b>삼겹살... ",,[],['강남역'],positive
blog,<b>강남</b> <b>곱창</b> 맛집 세광양대창 내돈내산 솔직후기,"호호 <b>강남역</b> 11,12번 출구로 나와서 조금만 걸으면 금방 도착해요 영업시간 14:00 - 22:50 예약도 가능하니... ^^ 그럼 이만 -끝- #<b>강남</b>맛집 #<b>강남</b>술집 #세광양대창 #세광양대창<b>강남</b> #<b>곱창</b>맛집 #<b>강남</b><b>곱창</b>",,[],['강남역'],neutral
blog,신논현<b>역 곱창</b> 맛집 60년전통신촌황소<b>곱창</b> 논현직영점,"00 - 01:00 주차 I 인근 공영주차장 주차 위치/주차 신논현<b>역 곱창</b>맛집 60년 전통 신촌황소<b>곱창</b> 논현직영점입니다 보통 신촌황소<b>곱창</b>이라고 부르는데요! <b>강남역</b> 근처에는 <b>강남</b>점, 논현직영점 이렇게 두군데가... ",,[],"['강남역', '신촌']",neutral
blog,<b>강남역 곱창</b> 맛집 염통과 막창이 맛있는 곱창고 강남역점,"강남구 강남대로96길 11 1층  매일 11:00 - 01:00 (라스트오더 00:00)  0507-1386-0001 주차 불가 단체석, 네이버 예약 가능 강남역 11번 출구 근처에 위치한 곱창고 ! <b>강남역 곱창</b> 맛집으로 유명한 곳이죠. ㅎ_ㅎ 다른... ",,[],['강남역'],positive
blog,"한우 소<b>곱창</b>, @진구<b>곱창</b> <b>강남역</b>본점 상세후기 (가격 / 메뉴 / 주차)","주말을 맞아 남자친구와 함께 <b>강남역</b> 고기골목에 위치한 블루리본 한우 소<b>곱창</b> 맛집, @진구<b>곱창</b> <b>강남역</b>본점에 다녀왔습니다. 더운 여름에 에어컨 빵빵하게 틀어놓고 먹는 소<b>곱창</b>보다 맛있는게 또 있을까요!... ",,[],['강남역'],positive
blog,[강남역] 안주 고민 끝! <b>강남역 곱창</b> 전골 “강남진해장”... ,"강남역에서의 술자리, 고민된다면 한 번쯤 들러보세요. #<b>강남역곱창</b>전골 #강남역맛집 #강남진해장 #강남역술집 #곱창전골맛집 #서울안주맛집 #강남역회식 #강남로컬맛집 #성시경맛집 #강남역안주추천",,[],['강남역'],positive
blog,<b>강남역</b> 진구<b>곱창</b> 한우<b>곱창</b> 모둠구이와 계란찜 후기,넘 맛있게 마무리했습니다. 오전 10시 30분부터 새벽 2시 (일요일 12시부터 영업) <b>강남역</b>에서 맛있는 한우 <b>곱창</b>집을 찾으시거나 새벽까지 운영하는 가게를 찾으신다면 한번 방문해 보셔도 좋을 것 같아요.,,[],['강남역'],positive
blog,너무 좋은 부엉이산장<b>강남</b>지오다노점 <b>강남역</b>술집 10번출구 맛집,"메하~ 안녕하세요:) 오늘은 <b>강남역</b> 술집 &quot;부엉이산장<b>강남</b>지오다노점&quot;을 소개합니다 부엉이산장... 때 <b>곱창</b>, 당면, 떡사리를 추가할 수도 있어요! 여러 명이가면 추가하기 딱 좋을 듯! 부엉이산장은... ",,[],['강남역'],positive
blog,<b>강남</b>대창 제대로 즐기는 세광양대창 <b>강남역</b>중앙점! <b>강남역</b>맛집... ,그럼 모두 안녕~!! #세광양대창강남역중앙점 #강남대창 #강남역막창 #강남역특양 #강남역소갈비 #강남곱창 #<b>강남역곱창</b>전골 #강남역맛집 #강남맛집 #강남역데이트 #강남역회식맛집 #강남맛집추천,,[],['강남역'],positive
blog,4 ~ 6 月 벌써 2025년의 반ᰔ,"퇴근♀️ <b>강남</b>에서 약속 있어서 광역버스 탑승,, 광역버스는 매일 만차다↕️ 효자동솥뚜껑 <b>강남역</b>점... 일상 #서울숲피크닉 #서울숲 #피자맛집 #양꼬치맛집 #평택고덕맛집 #우니맛집 #봄 #<b>강남</b><b>곱창</b> #카페",,[],['강남역'],neutral
blog,낭만회식은 <b>강남역 곱창</b> 맛집 더막창스 강남본점,직접 구워주셔서 더욱 편하게 대화하며 한잔하기도 좋음 단체 회식 장소로 추천하고 싶은 식당 20년 내공의 <b>강남역 곱창</b> 맛집 더막창스 강남역 근처에서 맛있는 곱창을 즐기고 싶으신 분들은 더막창스 강남본점... ,,[],['강남역'],positive
blog,친구들,"신촌 구석구석이 우리의 아지트고 놀이터였는데 각자 결혼해서는 서울과 경기지역 뿔뿔이로 흩어져 살게되어 중간쯤인 <b>강남역</b>에서 만나기로 했고, 점심 메뉴로는 소<b>곱창</b>을 골랐다. 시원한 맥주를 곁들여... ",,[],"['강남역', '신촌']",neutral
blog,2025.06.15,는 아니고 고모가 순대<b>곱창</b> 사다 줘서 그냥 내가 볶아봄ㅋㅋ 근데 2인분이 양 왤케 많아;;; 셋이 먹고... 출근길 <b>강남역</b> 사거리에서 사고 현장 목격ㅋㄷㅋㄷ 과연 누가 잘못 했을까??? 당신네들 덕분에 회사... ,,[],['강남역'],neutral
blog,강남역 양대창은 여기! 세광양대창 강남역중앙점(<b>강남역곱창</b>맛집),"이전에 방문했을 때는 곱창전골도 먹어봤는데, 너무 맛있었어요. <b>강남역곱창</b>맛집 세광양대창 강남역중... 한입 먹자마자 이 맛있는 기름이 쫘악ㅠㅠㅠㅠ 아 괜히 강남대창 맛집이 아니네요 오랜만에 먹어도... ",,[],['강남역'],positive
blog,잘 보니.. 6월! 이렇게 살다가 하룰라라 가죠,아니 행사가 <b>강남</b>이고 나는 <b>강남</b>이 가깝고 내 면접은 두신데 행사는 11시고 내 면접날 최애가 행사... 두끼 <b>강남역</b>점 쥰내 끝내주는 식사를 하러 옴. 튀김도 알차게 챙기고 언니가 치킨마요덮밥 만들어줌 와플도... ,,[],['강남역'],neutral
blog,#6 지나친 기대 안 하고 오늘 하루 지내보려고 합니다,해요 <b>강남역</b> 근처인데 만 원이 안 넘었던 #샐러드몬스터 점심시간이라 사람이 정말 바글바글했는데... 수영장 반대편에 고깃집이 쭉 있는데 버스 기다릴 때마다 미쳐요 ㅎ 맥주 한 잔에 <b>곱창</b> 딱 하나만 먹고... ,,[],['강남역'],neutral
blog,"감사원세끼의 노포투어(서울,대전,부산,여수 )","맛있는 묵은지와 질 좋은 고기를 저렴하게 먹을수 있다 2) 이경문 순대<b>곱창</b>( 종로3가역 6번출구)→ 돼지<b>곱창</b> 전골, 순댓국 이경문은 여사장님의 성함이다. 항상 푸짐하게 내어주는 손이 아주 큰 분이다. 이집은... ",,[],['종로'],positive
blog,[<b>강남역</b> 맛집] 곱도리탕... 식사도 가능한 곰작골나주곰탕 <b>강남역</b>점,"주소: 서울특별시 서초구 <b>강남</b>대로53길 7 1층  <b>강남역</b> 5번 출구 도보 3분 거리! 곰작골 나주곰탕 <b>강남</b>점... 매운 갈비찜, <b>곱창</b>전골... 맛있겠다. 곰작골 나주곰탕 원산지 표지판 소고기는 국내산 닭은... ",,[],['강남역'],positive
blog,[우간다 D+471] 9박 한국휴가,"특히 차 고치는 게 하나의 일이다, 부수적인 일이 많다 등등 ㅋㅋ 그리고 판교에서 <b>강남</b>으로 눈썹문신... 할게~ <b>강남역</b> 내가 서울 3년 자취했던 쪽인데 반가우면서도 술마시고 걸어가는 게 아니라 지하철 타고... ",,[],['강남역'],neutral
blog,요즘의 일상! (03.02.25~05.05.25),미안..~ <b>곱창</b> 먹고싶어서 며칠 전부터 열심히 찾아보고 갔는데 알바생 넘 싹퉁..이라 살짝 입맛 배림.... ㅋ 2025.03.03 영종도 댕겨왔는데 의환이가 고기 먹고싶은 것 같아서 피곤한 몸을 이끌고 <b>강남역</b>까지 행차... ,,[],['강남역'],neutral
blog,느린 게 아니야 그냥 좀 느긋할 뿐이야,근데 이세연이 <b>곱창</b> 먹고 싶다 해서 결국 삼. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 아…돼껍도 서비스로 넣어주셨는데 와……돼지 냄새 ㄹㅈㄷ 나 뱉을 뻔함. 그래서 돼껍은 시원이가 다... ,,[],[],neutral
blog,기말이 코앞인데 공부가 하기싫어 처음으로 블로그를 써봄,국밥 소속소 활동으로 <b>곱창</b> 전골도 먹어봄..! 이효림 다 컸다 진짜로 성년의 날이라고 나한테 꽃다발준... 갔다가 <b>강남역</b>으로 감.. 무려 한 달 도 전부터 잡아둔 탁사 모임을 가졌답니다 볼링도 치고 맛난것도 먹고... ,,[],['강남역'],neutral
blog,기어코 봄은 왔고 기어코 나는 나다,새로운 버스 OOH 발견 ㅎ 죠 생일 기념 <b>강남</b> 생일 파티 ㅎ 우리 이제 점점 얼굴 보기 힘들어지고 각자... 생일로 <b>강남역</b> 가자마자 광고판 찍어 놓은 나 아마 저 you got this + 샤갈을 보고 찍은게 아닐까 싶어요 4월이... ,,[],['강남역'],neutral
blog,<b>강남역</b> 소<b>곱창</b> | 진구<b>곱창</b> 모임하기 좋은 블루리본 신논현역... ,"<b>강남역 곱창</b> 맛집 진구곱창 영업시간 10:30 - 02:00 (금,토 새벽 3시까지) 일요일 12:00 - 02:00 전화번호 0507... 좋은 강남역 소곱창 맛집 신논현역 곱창맛집으로 추천해요 강남 한우 곱창 맛집으로 추천해요 신논현역... ",,[],['강남역'],positive
blog,<b>강남역</b> 땀땀에서 <b>곱창</b>쌀국수,"서울 <b>강남</b> 땀땀 <b>곱창</b> 쌀국수가 있는 곳 안녕하세요, 유미닝입니다:) 오늘도 내돈내산 리뷰입니다... 그러나 <b>강남역</b> 땀땀이 본점인 것 같아서 본점의 맛을 기대하면서 <b>강남역</b> 땀땀으로!! <b>강남역</b>에서 약간... ",,[],['강남역'],neutral
blog,[ 역전포장마차 <b>강남</b>점 ]가성비 술집 <b>강남역</b> 곱도리탕,드디어 오늘의 메인메뉴인 <b>강남역</b> 곱도리탕 등장! 서울에서 원조라고 자부하는 맛을 드디어 <b>강남</b>에서도 만날 수 있었다. 곱도리탕은 많은 사람들이 좋아하는 메뉴라 인기가 정말 대단한데 특히 <b>곱창</b>이... ,,[],['강남역'],positive
blog,<b>강남역</b> 맛집 다미<b>곱창</b> 수제한우마늘<b>곱창</b>,한우 곱창 맛집 찾으신다면 추천드려요 #<b>강남역곱창</b>맛집 #강남역대창맛집 #<b>강남역곱창</b> #강남역대창 #신논현역맛집 #강남역맛집 #다미곱창 #신논현역곱창 #강남다미곱창 #강남역다미곱창,,[],['강남역'],positive
blog,<b>강남역</b> 찐맛집 소뭉집 본점 - 소문난 한우 뭉티기,"소뭉집은 신선한 한우뭉티기 외에도 <b>곱창</b>전골, 갈비찜 등 다양한 메뉴들이 있기 때문에 <b>강남역</b> 모임이나 회식으로 이용하기 좋은 식당입니다. 신선한 뭉티기의 상징 접시에서 떨어지지 않는 뭉티기 <b>강남역</b>... ",,[],['강남역'],positive
blog,5/10~6/15,먹어밧음 <b>곱창</b>전골 말도 꺼내지마러 산책가는 줄 알았지만 진드기약 타러 병원가는거였삼 속았슴 ㅠ 일본 관광 러버들 간식 최고 밍ㄱ ㅡㄹ링 그만하고싶다^_^.... 다몽집은 맛있다 <b>강남역</b> 다몽집 굿 저 집... ,,[],['강남역'],positive
blog,<b>강남역</b>술집 부엉이산장 <b>강남</b>지오다노점 <b>곱창</b>전골 맛집,서초구 <b>강남</b>대로65길 7 1층 번호 ▶ 0507-1473-1265 영업시간 ▶ 15:00 ~ 5:00 주차불가 <b>강남역</b>술집은... 길다란 <b>곱창</b>이 통째로 들어가 있는 곱도리탕 <b>곱창</b> 당면 닭 버섯 떡까지 여러가지 재료가 가득하니 술을 안... ,,[],['강남역'],neutral
blog,"[곰작골나주곰탕 <b>강남</b>점] 갓성비 1인 곱도리탕, 미나리수육곰탕... ","<b>강남역</b>맛집, <b>강남역</b>혼밥추천 곰작골나주곰탕 외부 곰작골나주곰탕 <b>강남</b>점은 <b>강남역</b> 5번 출구에서 도보... 고소한 <b>곱창</b>과 입안에서 사르르 녹아내리는 대창..! 잡내 없이 깔끔하고 국물이 진해서 정말 맛있게... ",,[],['강남역'],positive
blog,<b>강남역</b> 술집 아리계곡 <b>강남</b> 단체모임 웨이팅 후기,그리고 추가로 소<b>곱창</b>순두부전골을 주문했습니다. 5명에서 푸짐하게 먹었습니다. 막걸리와 카스까지... 오늘도 행복했으니 즐거운 식사 하세요 :) #<b>강남역</b>술집 #<b>강남역</b>단체모임 #아리계곡 #아리계곡<b>강남</b>,,[],['강남역'],neutral
blog,<b>강남역 곱창</b> 서울 5대 양대창 전문점 청계숲양대창,온 <b>강남역 곱창</b> 서울 5대 양대창 전문점 청계숲양대창. 다음에는 엄마 모시고 가봐야겠네요~ 요새 엄마도 내장(?)류의 맛에 눈뜨셨거든요 ㅎㅎ 주소: 서울 강남구 강남대로 324 역삼디오슈페리움 1층 ( 역삼동... ,,[],['강남역'],neutral
blog,인생네컷이 공짜인 <b>강남</b> 양대창 회식 맛집! &lt;청계숲양대창&gt;,청계숲양대창 <b>강남</b>점은 <b>강남역</b> 4번 출구에서 도보로 5분 정도 걸립니다 ! 양대창답지 않은(?) 깔끔한... <b>막창</b>과 차돌박이는 기름장에 찍어먹으면 고소함이 두배~ 대창이 노릇노릇하게 구워짐에 따라 점점 배가... ,,[],['강남역'],positive
blog,유기농붓기차 오가닉데이지 비에티 공구 OPEN 16~19,"오가닉데이지 비에티 OPEN 기간 : 16~19 몸이 가벼워지는 습관, 비에티✌️ ☕️이제 커피 대신, 건강한 한 잔으로 시작하세용❣️❤️❤️ 오가닉데이지의 Vie Tea(비에티)는 유기농 호박, 팥, 현미를 사용한... ",,[],[],neutral
blog,<b>강남역</b> 곱창 생각날 때 가볼 만한 곳 곱창고,<b>막창</b>! 대창! 내장류 마니아 ari예요&gt;&lt; 요즘 곱창에 꽂혀있어서 여러분께 새로운 곱창집을 소개하려고 쓱... <b>강남</b>구 <b>강남</b>대로96길 11 1층  매일 11:00~01:00 ☎️ 0507-1386-0001 <b>강남역</b> 11번 출구로 나오시면 도보 3분... ,,[],['강남역'],neutral
blog,<b>강남</b> 곱창맛집 곱창고 <b>강남역</b>점~ 곱창은 요리다 ; 가성비 넘치는... ,"물론 소곱창, 특양, 대창, <b>막창</b> 등을 식사로도 즐길 수 있었던 터라 그냥 들러 식사하기에도 무리... <b>강남역</b> 한우곱창 <b>강남</b> 곱창맛집에선 큼직한 돌판에 세팅된 염통 + 한우곱창 + 대창에 더해 가래떡 사리와... ",,[],['강남역'],neutral
blog,(공구가내림)메디바 애사비 전해질 핑수... ,"카리나도머꾸,여배우들도머꾸이써넹⁉️ 메디바(전해질) 애사비 일렉트로라이트 핑수 기간 : 16~19 설마! 나도 체내 수분 부족⁉️ 현대인의 70%가 만•성•탈•수에 노출 되 있다는 사실‼️ 무조건 많이... ",,[],[],neutral
blog,<b>강남역</b> 곱창 맛집 더<b>막창</b>스 구워주는 곱창집,구워주는 곱창집 안녕하세요 하리입니다 서울시 선정 10대 곱창<b>막창</b>맛집인 <b>강남역</b> 곱창 맛집 더<b>막창</b>스에 방문했어요 맛집에 진심이라서 일요일 저녁으로 먹었는데요! <b>강남역</b> 고기집거리에 위치해 있어서... ,,[],['강남역'],neutral
blog,<b>강남역</b>소곱창 맛집 점심 혼밥도 가능한 진구곱창,"내부 <b>강남역</b>소곱창 맛집 진구곱창은 <b>강남역</b> 먹자골목으로 들어오면 금방 찾을 수 있어요 <b>강남</b> 근처... 침좔좔 <b>강남역</b>소곱창 맛집 진구곱창 모둠구이 곱창, 대창, <b>막창</b>, 염통, 양 총 5 부위와 각종 야채와 버섯... ",,[],['강남역'],neutral
blog,[돌판집 <b>강남</b>본점] 참숯 초벌 후 내어주시는 <b>강남역</b>삼겹살... ,"하면 종류가 엄~청 많고, 곱창/<b>막창</b> 같은 내장류도 맛있지만 우리는 삼겹살을 가장 좋아한다. <b>강남역</b>삼겹살 뿌시러 가보자 오늘 방문한 곳은 돌판집 <b>강남</b>본점인데, 이름처럼 고기를 돌판에 구워서 제대로 먹을... ",,[],['강남역'],positive
blog,<b>강남역</b> 곱창 맛집 염통과 <b>막창</b>이 맛있는 곱창고 <b>강남역</b>점,"쫄깃한 <b>막창</b> 먹고 단백질과 기름칠 한꺼번에 즐긴 후기 시작하겠습니다 : ) 곱창고 <b>강남역</b>점 서울 <b>강남</b>구 <b>강남</b>대로96길 11 1층  매일 11:00 - 01:00 (라스트오더 00:00)  0507-1386-0001 주차 불가 단체석, 네이버 예약 가능... ",,[],['강남역'],positive
blog,"[<b>강남역</b> 맛집] 야장 감성의... 소곱창, @진구곱창 <b>강남역</b>본점... ","주말을 맞아 남자친구와 함께 <b>강남역</b> 고기골목에 위치한 블루리본 한우 소곱창 맛집, @진구곱창... 곱창, <b>막창</b>, 대창, 양, 염통이 푸짐하게 들어있었고 당일 도축한 한우라서 그런지 잡내 하나 없이... ",,[],['강남역'],neutral
blog,<b>강남역</b> 진구곱창 한우곱창 모둠구이와 계란찜 후기,"주기적인 곱창 수혈 주기가 찾아와서 <b>강남역</b> 10번 출구 근처에 있는 한우 곱창집에 다녀왔습니다.... 곱창, 대창, <b>막창</b>, 양, 염통이 한 세트인 모둠구이를 시켰습니다. 모둠구이 구성이 좋더라고요. 부위별로... ",,[],['강남역'],neutral
blog,2025년 6월 2주,11 수 ✔️희망두배 청년통장 신청 완 퇴근하고 지나간 <b>강남역</b> 11번 출구 뒷길 담배 연기 모락모락... 번외로 막내는 생연어를 간장에 찍어먹는게 제일 자기 스타일이라고 했다 ㅎㅎ 대구는 역시 <b>막창</b>이지... ,,[],['강남역'],neutral
blog,너무 좋은 부엉이산장<b>강남</b>지오다노점 <b>강남역</b>술집 10번출구 맛집,메하~ 안녕하세요:) 오늘은 <b>강남역</b> 술집 &quot;부엉이산장<b>강남</b>지오다노점&quot;을 소개합니다 부엉이산장... 실제로 저희는 차를 가져왔기 때문에 술을 먹지는 못했습니다 ㅠㅠ &lt;안주 조합 추천&gt; ★ 곱도리탕+<b>막창</b>순... ,,[],['강남역'],positive
blog,<b>강남</b>대창 제대로 즐기는 세광양대창 <b>강남역</b>중앙점! <b>강남역</b>맛집... ,"바로 세광양대창 강남역중앙점 후기를 들고 왔어요. 고소하고 쫄깃한 강남대창, 거기에 특양과 막창... #세광양대창강남역중앙점 #강남대창 #<b>강남역막창</b> #강남역특양 #강남역소갈비 #강남곱창 #강남역곱창전골... ",,[],['강남역'],positive
